Latitude,Longitude,N_850,Nol_850,Ce_850,R2_850,QA_850
-30.5,-70.5,0,0,0.0155,-9999,0
-30.5,-69.5,0,0,0.018,-9999,0
-30.5,-68.5,63,0,0.0712,0.523,0
-30.5,-67.5,77,0,0.0252,0.462,0
-30.5,-66.5,8,1,0.0621,0.867,4
-30.5,-65.5,38,0,0.00998,0.717,2
-30.5,-64.5,80,0,0.00293,0.653,1
-30.5,-63.5,52,0,0.00815,0.284,3
-30.5,-62.5,42,0,0.0555,0.679,3
-30.5,-61.5,50,0,0.0231,0.199,3
-30.5,-60.5,45,0,0.0255,0.297,3
-30.5,-59.5,132,1,0.0363,0.524,3
-30.5,-58.5,25,2,0.0291,0.696,3
-30.5,-57.5,12,1,0.035,0.616,3
-30.5,-56.5,27,1,0.0142,0.484,2
-30.5,-55.5,70,1,0.0181,0.317,0
-30.5,-54.5,42,1,0.0105,0.153,2
-30.5,-53.5,25,1,0.00789,0.355,2
-30.5,-52.5,77,0,0.00353,0.232,2
-30.5,-51.5,11,1,0.0382,0.751,4
-30.5,-50.5,11,0,0.0284,0.419,2
-30.5,17.5,0,0,0.00868,-9999,0
-30.5,18.5,15,0,0.00627,0.757,0
-30.5,19.5,0,0,0.00996,-9999,0
-30.5,21.5,0,0,0.0107,-9999,0
-30.5,22.5,0,0,0.0114,-9999,0
-30.5,23.5,15,0,0.0019,0.226,0
-30.5,24.5,34,2,0.000907,0.0499,0
-30.5,25.5,9,0,0.00962,0.629,2
-30.5,26.5,9,0,0.00281,0.241,0
-30.5,27.5,0,0,0.0135,-9999,0
-30.5,28.5,19,0,0.0076,0.303,3
-30.5,29.5,136,0,0.0117,0.534,3
-30.5,30.5,135,1,0.0128,0.406,3
-30.5,114.5,0,0,0.00462,-9999,0
-30.5,115.5,13,0,0.00121,0.461,1
-30.5,116.5,251,0,0.0117,0.581,0
-30.5,117.5,40,0,0.00768,0.386,0
-30.5,118.5,97,0,0.00646,0.404,0
-30.5,119.5,35,0,0.00106,0.345,0
-30.5,120.5,11,0,0.0018,0.443,0
-30.5,121.5,71,1,0.0171,0.157,0
-30.5,122.5,0,0,0.00367,-9999,0
-30.5,123.5,48,0,0.00294,0.264,0
-30.5,124.5,50,0,0.00204,0.378,0
-30.5,125.5,0,0,0.0024,-9999,0
-30.5,126.5,0,0,0.0025,-9999,0
-30.5,127.5,0,0,0.00335,-9999,0
-30.5,128.5,0,0,0.00304,-9999,0
-30.5,129.5,0,0,0.00291,-9999,0
-30.5,130.5,0,0,0.00295,-9999,0
-30.5,131.5,0,0,0.00301,-9999,0
-30.5,132.5,0,0,0.00303,-9999,0
-30.5,133.5,0,0,0.0157,-9999,0
-30.5,134.5,0,0,0.0222,-9999,0
-30.5,135.5,0,0,0.0243,-9999,0
-30.5,137.5,0,0,0.023,-9999,0
-30.5,138.5,0,0,0.0207,-9999,0
-30.5,140.5,0,0,0.0118,-9999,0
-30.5,141.5,0,0,0.0144,-9999,0
-30.5,142.5,0,0,0.0161,-9999,0
-30.5,143.5,0,0,0.016,-9999,0
-30.5,144.5,0,0,0.0142,-9999,0
-30.5,145.5,11,0,0.027,0.209,0
-30.5,146.5,16,0,0.0158,0.231,0
-30.5,147.5,9,1,0.0477,0.796,4
-30.5,148.5,8,1,0.0188,0.727,4
-30.5,149.5,93,1,0.00646,0.729,1
-30.5,150.5,79,1,0.0246,0.651,1
-30.5,151.5,6,0,0.0147,0.886,4
-30.5,152.5,63,0,0.0193,0.541,3
-30.5,153.5,6,1,0.0204,0.438,1
-29.5,-71.5,0,0,0.0155,-9999,0
-29.5,-70.5,0,0,0.018,-9999,0
-29.5,-68.5,0,0,0.018,-9999,0
-29.5,-67.5,70,0,0.0095,0.225,0
-29.5,-66.5,7,0,0.0556,0.772,4
-29.5,-65.5,84,0,0.00915,0.618,2
-29.5,-64.5,8,1,0.0205,0.944,4
-29.5,-63.5,88,0,0.00398,0.176,3
-29.5,-62.5,307,0,0.0252,0.501,3
-29.5,-61.5,309,0,0.0358,0.447,3
-29.5,-60.5,184,1,0.0336,0.219,3
-29.5,-59.5,147,0,0.0417,0.691,3
-29.5,-58.5,54,1,0.0148,0.296,3
-29.5,-57.5,84,1,0.0227,0.602,3
-29.5,-56.5,35,0,0.012,0.209,3
-29.5,-55.5,55,0,0.0117,0.161,2
-29.5,-54.5,8,0,0.016,0.896,4
-29.5,-53.5,16,2,0.0439,0.848,4
-29.5,-52.5,29,1,0.0357,0.874,4
-29.5,-51.5,46,1,0.0311,0.594,3
-29.5,-50.5,40,0,0.0417,0.721,4
-29.5,-49.5,10,0,0.0615,0.674,2
-29.5,16.5,0,0,0.00868,-9999,0
-29.5,18.5,0,0,0.00996,-9999,0
-29.5,19.5,0,0,0.00996,-9999,0
-29.5,20.5,0,0,0.00996,-9999,0
-29.5,21.5,0,0,0.00996,-9999,0
-29.5,22.5,6,1,0.0097,0.696,3
-29.5,23.5,36,0,0.00202,0.209,1
-29.5,24.5,25,0,0.00959,0.289,3
-29.5,25.5,6,0,0.0252,0.455,1
-29.5,26.5,46,1,0.00994,0.248,0
-29.5,27.5,0,0,0.014,-9999,0
-29.5,29.5,0,0,0.0229,-9999,0
-29.5,30.5,231,1,0.0105,0.319,3
-29.5,31.5,59,0,0.0417,0.675,3
-29.5,114.5,18,0,0.00204,0.068,0
-29.5,115.5,6,0,0.00882,0.587,1
-29.5,116.5,85,0,0.0122,0.439,0
-29.5,117.5,0,0,0.00399,-9999,0
-29.5,118.5,7,0,0.000677,0.206,0
-29.5,119.5,8,0,0.00263,0.801,0
-29.5,120.5,0,0,0.00653,-9999,0
-29.5,121.5,0,0,0.00653,-9999,0
-29.5,122.5,18,0,0.0016,0.155,0
-29.5,123.5,41,0,0.00212,0.471,0
-29.5,124.5,70,0,0.000771,0.192,0
-29.5,125.5,13,0,0.00616,0.907,0
-29.5,126.5,0,0,0.00244,-9999,0
-29.5,127.5,0,0,0.00295,-9999,0
-29.5,128.5,11,0,0.00222,0.539,0
-29.5,129.5,6,0,0.0105,0.789,0
-29.5,130.5,0,0,0.00305,-9999,0
-29.5,131.5,0,0,0.00401,-9999,0
-29.5,132.5,0,0,0.00391,-9999,0
-29.5,133.5,0,0,0.00362,-9999,0
-29.5,134.5,0,0,0.0173,-9999,0
-29.5,135.5,0,0,0.0199,-9999,0
-29.5,136.5,0,0,0.021,-9999,0
-29.5,137.5,0,0,0.0257,-9999,0
-29.5,138.5,0,0,0.0281,-9999,0
-29.5,139.5,0,0,0.00624,-9999,0
-29.5,140.5,0,0,0.0131,-9999,0
-29.5,141.5,0,0,0.0138,-9999,0
-29.5,142.5,0,0,0.0144,-9999,0
-29.5,143.5,0,0,0.0161,-9999,0
-29.5,144.5,0,0,0.016,-9999,0
-29.5,145.5,7,0,0.0115,0.486,0
-29.5,146.5,12,0,0.0422,0.651,0
-29.5,147.5,51,0,0.0108,0.205,0
-29.5,148.5,34,0,0.0129,0.304,3
-29.5,149.5,349,0,0.00536,0.212,0
-29.5,150.5,96,0,0.00395,0.621,2
-29.5,151.5,123,1,0.0108,0.933,2
-29.5,152.5,101,0,0.0167,0.411,3
-29.5,153.5,17,0,0.0232,0.554,3
-28.5,-70.5,0,0,0.018,-9999,0
-28.5,-67.5,9,0,0.00752,0.405,0
-28.5,-66.5,10,1,0.0078,0.888,2
-28.5,-65.5,52,0,0.0101,0.349,3
-28.5,-64.5,84,0,0.0099,0.601,3
-28.5,-63.5,50,1,0.00985,0.526,3
-28.5,-62.5,142,0,0.0132,0.535,3
-28.5,-61.5,269,0,0.0452,0.674,3
-28.5,-60.5,373,1,0.0254,0.595,3
-28.5,-59.5,143,0,0.0435,0.72,4
-28.5,-58.5,138,0,0.0283,0.309,3
-28.5,-57.5,139,1,0.0118,0.37,3
-28.5,-56.5,133,0,0.0315,0.489,3
-28.5,-55.5,131,0,0.0114,0.495,2
-28.5,-54.5,42,0,0.0086,0.146,2
-28.5,-53.5,37,0,0.00844,0.185,2
-28.5,-52.5,6,2,0.0309,0.845,4
-28.5,-51.5,79,1,0.016,0.746,2
-28.5,-50.5,48,0,0.0398,0.664,3
-28.5,-49.5,41,0,0.0534,0.729,4
-28.5,-48.5,6,1,0.0404,0.787,4
-28.5,15.5,0,0,0.00931,-9999,0
-28.5,16.5,0,0,0.00852,-9999,0
-28.5,18.5,0,0,0.00996,-9999,0
-28.5,19.5,7,0,0.0156,0.291,0
-28.5,20.5,29,0,0.0133,0.24,0
-28.5,21.5,72,0,0.0158,0.0933,0
-28.5,22.5,29,0,0.00399,0.0649,0
-28.5,23.5,29,0,0.00963,0.304,2
-28.5,24.5,18,1,0.0125,0.587,3
-28.5,25.5,12,2,0.00405,0.612,2
-28.5,26.5,21,0,0.028,0.852,2
-28.5,27.5,56,0,0.00179,0.224,0
-28.5,28.5,0,0,0.0208,-9999,0
-28.5,29.5,0,0,0.0236,-9999,0
-28.5,30.5,98,1,0.00662,0.33,3
-28.5,31.5,156,0,0.0209,0.605,3
-28.5,32.5,50,0,0.00803,0.648,3
-28.5,113.5,0,0,0.00728,-9999,0
-28.5,114.5,145,0,0.00548,0.374,0
-28.5,115.5,67,0,0.0137,0.397,0
-28.5,116.5,8,0,0.00572,0.464,0
-28.5,117.5,0,0,0.007,-9999,0
-28.5,118.5,0,0,0.00768,-9999,0
-28.5,119.5,6,0,0.00279,0.732,0
-28.5,120.5,0,0,0.00768,-9999,0
-28.5,121.5,0,0,0.00768,-9999,0
-28.5,122.5,18,0,0.00256,0.361,0
-28.5,123.5,24,0,0.0015,0.327,0
-28.5,124.5,31,0,0.00423,0.738,0
-28.5,125.5,45,0,0.000705,0.361,0
-28.5,126.5,39,0,0.00205,0.543,0
-28.5,127.5,29,0,0.00194,0.205,0
-28.5,128.5,21,0,0.003,0.364,0
-28.5,129.5,15,0,0.00102,0.129,0
-28.5,130.5,0,0,0.00459,-9999,0
-28.5,131.5,0,0,0.00376,-9999,0
-28.5,132.5,0,0,0.00372,-9999,0
-28.5,133.5,0,0,0.00367,-9999,0
-28.5,134.5,0,0,0.0155,-9999,0
-28.5,135.5,0,0,0.0201,-9999,0
-28.5,136.5,0,0,0.0234,-9999,0
-28.5,137.5,0,0,0.0164,-9999,0
-28.5,138.5,0,0,0.0111,-9999,0
-28.5,139.5,0,0,0.00947,-9999,0
-28.5,140.5,0,0,0.0135,-9999,0
-28.5,141.5,0,0,0.0184,-9999,0
-28.5,142.5,0,0,0.0184,-9999,0
-28.5,143.5,0,0,0.0184,-9999,0
-28.5,144.5,0,0,0.0184,-9999,0
-28.5,145.5,8,0,0.0142,0.266,0
-28.5,146.5,38,0,0.00155,0.193,0
-28.5,147.5,14,0,0.00686,0.235,3
-28.5,148.5,27,0,0.0287,0.481,3
-28.5,149.5,95,0,0.0031,0.0472,2
-28.5,150.5,32,0,0.00335,0.209,3
-28.5,151.5,21,1,0.00984,0.66,3
-28.5,152.5,54,2,0.0204,0.545,3
-28.5,153.5,14,0,0.0172,0.714,4
-27.5,-71.5,0,0,0.018,-9999,0
-27.5,-67.5,0,0,0.0164,-9999,0
-27.5,-66.5,7,1,0.0447,0.658,1
-27.5,-65.5,88,0,0.0184,0.364,3
-27.5,-64.5,134,0,0.0139,0.592,3
-27.5,-63.5,81,2,0.00733,0.331,3
-27.5,-62.5,155,0,0.011,0.524,3
-27.5,-61.5,120,1,0.0274,0.706,4
-27.5,-60.5,174,1,0.0267,0.581,3
-27.5,-59.5,125,1,0.0345,0.657,3
-27.5,-58.5,149,1,0.0417,0.527,3
-27.5,-57.5,170,0,0.0301,0.304,3
-27.5,-56.5,115,1,0.0258,0.384,3
-27.5,-55.5,66,0,0.0289,0.515,3
-27.5,-54.5,41,0,0.0298,0.541,3
-27.5,-53.5,10,1,0.0659,0.784,4
-27.5,-52.5,8,0,0.0341,0.536,3
-27.5,-51.5,107,0,0.00512,0.463,2
-27.5,-50.5,33,0,0.0199,0.729,4
-27.5,-49.5,75,0,0.0136,0.787,2
-27.5,-48.5,37,1,0.0213,0.405,2
-27.5,15.5,0,0,0.00931,-9999,0
-27.5,16.5,0,0,0.00852,-9999,0
-27.5,17.5,0,0,0.00852,-9999,0
-27.5,18.5,0,0,0.0104,-9999,0
-27.5,19.5,0,0,0.00996,-9999,0
-27.5,20.5,0,0,0.0107,-9999,0
-27.5,21.5,0,0,0.0115,-9999,0
-27.5,22.5,20,0,0.00347,0.244,0
-27.5,23.5,7,0,0.00363,0.644,3
-27.5,24.5,17,0,0.00684,0.575,3
-27.5,25.5,23,0,0.00738,0.508,2
-27.5,26.5,36,1,0.00615,0.584,2
-27.5,27.5,7,0,0.0239,0.811,4
-27.5,28.5,13,0,0.00102,0.526,0
-27.5,29.5,0,0,0.0226,-9999,0
-27.5,30.5,153,0,0.0115,0.657,3
-27.5,31.5,174,0,0.0113,0.428,3
-27.5,32.5,72,0,0.00894,0.653,3
-27.5,113.5,0,0,0.00743,-9999,0
-27.5,114.5,84,0,0.00134,0.191,0
-27.5,115.5,0,0,0.00728,-9999,0
-27.5,116.5,0,0,0.007,-9999,0
-27.5,117.5,0,0,0.007,-9999,0
-27.5,118.5,0,0,0.00768,-9999,0
-27.5,119.5,6,0,0.00283,0.997,0
-27.5,120.5,7,0,0.0154,0.33,0
-27.5,121.5,16,0,0.00061,0.293,0
-27.5,122.5,17,0,0.00361,0.683,0
-27.5,123.5,49,0,0.00251,0.462,0
-27.5,124.5,63,0,0.00165,0.363,0
-27.5,125.5,42,0,0.00107,0.162,0
-27.5,126.5,37,0,0.003,0.599,0
-27.5,127.5,25,0,0.0034,0.425,0
-27.5,128.5,12,0,0.00241,0.837,0
-27.5,129.5,10,0,0.00125,0.222,0
-27.5,131.5,0,0,0.0042,-9999,0
-27.5,132.5,0,0,0.0101,-9999,0
-27.5,133.5,0,0,0.011,-9999,0
-27.5,134.5,0,0,0.0046,-9999,0
-27.5,135.5,0,0,0.00554,-9999,0
-27.5,136.5,0,0,0.0124,-9999,0
-27.5,137.5,0,0,0.0106,-9999,0
-27.5,138.5,0,0,0.0114,-9999,0
-27.5,139.5,0,0,0.0102,-9999,0
-27.5,140.5,0,0,0.018,-9999,0
-27.5,141.5,0,0,0.0178,-9999,0
-27.5,142.5,0,0,0.0184,-9999,0
-27.5,143.5,0,0,0.0184,-9999,0
-27.5,144.5,0,0,0.0184,-9999,0
-27.5,145.5,22,0,0.00132,0.319,0
-27.5,146.5,6,0,0.00824,0.87,0
-27.5,147.5,118,0,0.0057,0.149,0
-27.5,148.5,9,0,0.00628,0.567,3
-27.5,149.5,16,0,0.0123,0.353,3
-27.5,150.5,32,0,0.00544,0.206,3
-27.5,151.5,37,0,0.037,0.527,3
-27.5,152.5,76,1,0.0265,0.624,3
-27.5,153.5,16,0,0.0111,0.221,3
-26.5,-70.5,0,0,0.0152,-9999,0
-26.5,-66.5,0,0,0.014,-9999,0
-26.5,-65.5,0,0,0.0184,-9999,0
-26.5,-64.5,172,0,0.00451,0.149,3
-26.5,-63.5,84,1,0.00286,0.413,3
-26.5,-62.5,150,0,0.0114,0.358,3
-26.5,-61.5,163,0,0.0143,0.583,3
-26.5,-60.5,134,1,0.0228,0.451,3
-26.5,-59.5,120,0,0.0283,0.503,3
-26.5,-58.5,198,0,0.0293,0.592,3
-26.5,-57.5,243,1,0.0385,0.57,3
-26.5,-56.5,192,1,0.0313,0.423,3
-26.5,-55.5,97,1,0.0218,0.565,3
-26.5,-54.5,72,0,0.0218,0.758,4
-26.5,-53.5,42,0,0.00874,0.694,3
-26.5,-52.5,109,1,0.00567,0.557,2
-26.5,-51.5,23,0,0.0339,0.751,4
-26.5,-50.5,113,0,0.00574,0.602,2
-26.5,-49.5,75,0,0.00969,0.626,2
-26.5,-48.5,6,0,0.0437,0.452,3
-26.5,15.5,0,0,0.015,-9999,0
-26.5,16.5,0,0,0.0134,-9999,0
-26.5,17.5,0,0,0.0131,-9999,0
-26.5,18.5,0,0,0.0104,-9999,0
-26.5,19.5,0,0,0.0112,-9999,0
-26.5,20.5,0,0,0.0117,-9999,0
-26.5,21.5,0,0,0.0107,-9999,0
-26.5,22.5,6,0,0.00389,0.974,0
-26.5,23.5,181,0,0.00364,0.462,0
-26.5,24.5,16,1,0.00616,0.869,2
-26.5,25.5,8,1,0.037,0.838,4
-26.5,26.5,59,0,0.00796,0.486,3
-26.5,27.5,151,0,0.0176,0.437,3
-26.5,28.5,105,1,0.0141,0.362,3
-26.5,29.5,93,0,0.00777,0.768,1
-26.5,30.5,134,0,0.00539,0.331,3
-26.5,31.5,134,1,0.0148,0.614,3
-26.5,32.5,154,2,0.016,0.646,3
-26.5,113.5,0,0,0.00743,-9999,0
-26.5,114.5,8,0,0.000728,0.151,0
-26.5,115.5,0,0,0.00728,-9999,0
-26.5,116.5,0,0,0.00728,-9999,0
-26.5,117.5,0,0,0.007,-9999,0
-26.5,118.5,0,0,0.00768,-9999,0
-26.5,119.5,0,0,0.00768,-9999,0
-26.5,120.5,17,0,0.00134,0.139,0
-26.5,121.5,30,0,0.0022,0.202,0
-26.5,122.5,13,0,0.00337,0.255,0
-26.5,123.5,25,0,0.000756,0.182,0
-26.5,124.5,43,0,0.00436,0.665,0
-26.5,125.5,6,0,0.00276,0.469,2
-26.5,126.5,25,0,0.00167,0.274,0
-26.5,127.5,24,0,0.000921,0.197,0
-26.5,128.5,30,0,0.00743,0.376,0
-26.5,129.5,36,0,0.00482,0.434,0
-26.5,130.5,23,0,0.00383,0.372,0
-26.5,131.5,12,0,0.00671,0.523,0
-26.5,132.5,10,0,0.00734,0.484,0
-26.5,133.5,0,0,0.0101,-9999,0
-26.5,134.5,0,0,0.0113,-9999,0
-26.5,135.5,0,0,0.0113,-9999,0
-26.5,136.5,0,0,0.0107,-9999,0
-26.5,137.5,0,0,0.0109,-9999,0
-26.5,138.5,0,0,0.0124,-9999,0
-26.5,139.5,0,0,0.0135,-9999,0
-26.5,140.5,0,0,0.0168,-9999,0
-26.5,141.5,6,0,0.0272,0.27,0
-26.5,142.5,0,0,0.0184,-9999,0
-26.5,143.5,0,0,0.0184,-9999,0
-26.5,144.5,0,0,0.0184,-9999,0
-26.5,145.5,43,0,0.00203,0.305,0
-26.5,146.5,16,0,0.00323,0.245,1
-26.5,147.5,7,0,0.00456,0.544,3
-26.5,148.5,43,0,0.00604,0.408,2
-26.5,149.5,21,0,0.00216,0.397,3
-26.5,150.5,49,2,0.0132,0.723,4
-26.5,151.5,46,1,0.0154,0.764,4
-26.5,152.5,59,0,0.025,0.735,4
-26.5,153.5,92,0,0.00262,0.211,0
-25.5,-68.5,0,0,0.0152,-9999,0
-25.5,-65.5,0,0,0.00623,-9999,0
-25.5,-64.5,148,0,0.00687,0.306,3
-25.5,-63.5,92,1,0.00164,0.0729,3
-25.5,-62.5,27,0,0.00718,0.309,3
-25.5,-61.5,46,1,0.00693,0.244,3
-25.5,-60.5,67,1,0.011,0.438,3
-25.5,-59.5,125,0,0.021,0.34,3
-25.5,-58.5,201,0,0.0269,0.542,3
-25.5,-57.5,200,1,0.0338,0.464,3
-25.5,-56.5,127,1,0.0321,0.396,3
-25.5,-55.5,126,0,0.0258,0.501,3
-25.5,-54.5,31,0,0.0251,0.432,3
-25.5,-53.5,16,1,0.0577,0.701,4
-25.5,-52.5,32,0,0.0203,0.558,3
-25.5,-51.5,20,0,0.00915,0.66,3
-25.5,-50.5,102,0,0.00583,0.716,2
-25.5,-49.5,37,0,0.0166,0.791,4
-25.5,-48.5,18,0,0.0145,0.449,2
-25.5,14.5,0,0,0.00701,-9999,0
-25.5,15.5,0,0,0.00699,-9999,0
-25.5,16.5,0,0,0.0169,-9999,0
-25.5,17.5,0,0,0.0157,-9999,0
-25.5,18.5,0,0,0.0119,-9999,0
-25.5,19.5,0,0,0.0122,-9999,0
-25.5,20.5,9,0,0.0184,0.665,0
-25.5,21.5,10,0,0.00523,0.566,0
-25.5,22.5,34,0,0.00238,0.173,0
-25.5,23.5,47,0,0.00267,0.149,0
-25.5,24.5,6,1,0.00948,0.983,2
-25.5,25.5,17,0,0.00793,0.843,4
-25.5,26.5,95,0,0.00757,0.393,3
-25.5,27.5,325,0,0.0139,0.492,3
-25.5,28.5,178,0,0.0104,0.722,4
-25.5,29.5,58,0,0.00535,0.347,3
-25.5,30.5,167,0,0.00842,0.526,3
-25.5,31.5,187,0,0.00876,0.498,3
-25.5,32.5,191,0,0.0176,0.737,4
-25.5,33.5,76,0,0.0289,0.697,3
-25.5,34.5,6,0,0.0454,0.583,0
-25.5,44.5,19,0,0.013,0.439,1
-25.5,45.5,12,0,0.03,0.774,4
-25.5,46.5,13,1,0.0858,0.582,2
-25.5,112.5,0,0,0.00743,-9999,0
-25.5,113.5,0,0,0.00743,-9999,0
-25.5,114.5,0,0,0.00743,-9999,0
-25.5,115.5,0,0,0.00774,-9999,0
-25.5,116.5,0,0,0.00772,-9999,0
-25.5,117.5,0,0,0.00761,-9999,0
-25.5,118.5,0,0,0.00743,-9999,0
-25.5,119.5,0,0,0.00766,-9999,0
-25.5,120.5,13,0,0.0013,0.316,0
-25.5,121.5,33,0,0.00132,0.174,0
-25.5,122.5,36,0,0.000934,0.102,0
-25.5,123.5,16,0,0.00488,0.389,0
-25.5,124.5,19,0,0.00132,0.0753,0
-25.5,125.5,50,0,0.00217,0.438,0
-25.5,126.5,78,1,0.00204,0.171,0
-25.5,127.5,33,0,0.00328,0.125,0
-25.5,128.5,22,0,0.00439,0.705,0
-25.5,129.5,24,0,0.00269,0.17,0
-25.5,130.5,24,0,0.00331,0.427,0
-25.5,131.5,9,0,0.00389,0.142,0
-25.5,132.5,8,0,0.000828,0.0709,0
-25.5,133.5,0,0,0.0109,-9999,0
-25.5,134.5,0,0,0.0119,-9999,0
-25.5,135.5,0,0,0.0124,-9999,0
-25.5,136.5,0,0,0.0124,-9999,0
-25.5,137.5,0,0,0.0124,-9999,0
-25.5,138.5,0,0,0.0136,-9999,0
-25.5,139.5,0,0,0.0129,-9999,0
-25.5,140.5,0,0,0.0135,-9999,0
-25.5,141.5,0,0,0.0172,-9999,0
-25.5,142.5,11,0,0.0492,0.278,0
-25.5,143.5,0,0,0.0184,-9999,0
-25.5,144.5,28,1,0.00103,0.224,0
-25.5,145.5,6,0,0.00577,0.184,1
-25.5,146.5,13,0,0.00228,0.256,3
-25.5,147.5,67,0,0.0137,0.529,3
-25.5,148.5,64,0,0.0115,0.735,4
-25.5,149.5,74,1,0.0143,0.504,3
-25.5,150.5,78,0,0.0105,0.585,3
-25.5,151.5,81,1,0.013,0.623,3
-25.5,152.5,82,0,0.0178,0.538,3
-25.5,153.5,52,0,0.00254,0.207,0
-24.5,-70.5,0,0,0.023,-9999,0
-24.5,-69.5,0,0,0.023,-9999,0
-24.5,-68.5,0,0,0.023,-9999,0
-24.5,-66.5,0,0,0.0192,-9999,0
-24.5,-65.5,0,0,0.00563,-9999,0
-24.5,-64.5,145,1,0.00776,0.201,3
-24.5,-63.5,146,0,0.00628,0.475,3
-24.5,-62.5,89,0,0.00299,0.107,2
-24.5,-61.5,53,0,0.0108,0.108,3
-24.5,-60.5,77,1,0.00569,0.0224,3
-24.5,-59.5,140,1,0.023,0.665,3
-24.5,-58.5,210,0,0.0239,0.53,3
-24.5,-57.5,203,0,0.03,0.475,3
-24.5,-56.5,193,1,0.0389,0.56,3
-24.5,-55.5,137,1,0.0174,0.535,3
-24.5,-54.5,58,1,0.00768,0.271,3
-24.5,-53.5,79,0,0.00356,0.121,2
-24.5,-52.5,12,1,0.0172,0.793,4
-24.5,-51.5,34,0,0.0072,0.396,3
-24.5,-50.5,102,0,0.00418,0.485,2
-24.5,-49.5,119,1,0.00471,0.483,2
-24.5,-48.5,19,0,0.028,0.779,4
-24.5,-47.5,38,1,0.00896,0.45,2
-24.5,-46.5,11,0,0.0308,0.344,0
-24.5,14.5,0,0,0.00769,-9999,0
-24.5,15.5,0,0,0.00701,-9999,0
-24.5,16.5,0,0,0.0191,-9999,0
-24.5,17.5,6,0,0.0136,0.515,2
-24.5,18.5,10,0,0.00541,0.47,0
-24.5,19.5,8,0,0.00471,0.882,0
-24.5,20.5,37,0,0.00537,0.34,0
-24.5,21.5,89,0,0.00312,0.202,0
-24.5,22.5,66,0,0.00357,0.645,0
-24.5,23.5,10,1,0.00774,0.758,4
-24.5,24.5,7,1,0.0017,0.325,2
-24.5,25.5,16,0,0.00295,0.293,2
-24.5,26.5,52,0,0.00573,0.298,3
-24.5,27.5,80,0,0.0152,0.535,3
-24.5,28.5,71,0,0.00711,0.339,3
-24.5,29.5,56,0,0.0105,0.511,3
-24.5,30.5,97,0,0.0134,0.591,3
-24.5,31.5,78,0,0.0101,0.674,3
-24.5,32.5,112,0,0.0135,0.798,4
-24.5,33.5,98,1,0.0246,0.805,4
-24.5,34.5,88,1,0.0328,0.716,4
-24.5,35.5,12,0,0.0283,0.462,3
-24.5,43.5,6,2,0.0223,0.339,3
-24.5,44.5,66,0,0.0124,0.519,3
-24.5,45.5,28,0,0.0331,0.642,3
-24.5,46.5,101,0,0.0357,0.756,4
-24.5,47.5,37,0,0.0435,0.855,4
-24.5,113.5,0,0,0.00743,-9999,0
-24.5,114.5,0,0,0.00743,-9999,0
-24.5,115.5,0,0,0.00838,-9999,0
-24.5,116.5,0,0,0.00787,-9999,0
-24.5,117.5,0,0,0.00772,-9999,0
-24.5,118.5,0,0,0.00761,-9999,0
-24.5,119.5,21,0,0.00532,0.429,0
-24.5,120.5,11,0,0.00267,0.498,0
-24.5,121.5,13,0,0.000454,0.0827,0
-24.5,122.5,19,0,0.00298,0.631,0
-24.5,123.5,22,0,0.0011,0.763,0
-24.5,124.5,20,0,0.000541,0.0231,0
-24.5,125.5,52,1,0.00141,0.33,0
-24.5,126.5,10,0,0.000947,0.793,1
-24.5,127.5,13,0,0.00181,0.213,0
-24.5,128.5,61,0,0.00132,0.117,0
-24.5,129.5,26,0,0.00483,0.131,0
-24.5,130.5,9,0,0.00287,0.463,0
-24.5,131.5,0,0,0.00861,-9999,0
-24.5,132.5,14,0,0.00323,0.223,0
-24.5,133.5,0,0,0.0109,-9999,0
-24.5,134.5,6,0,0.0185,0.598,0
-24.5,135.5,0,0,0.0119,-9999,0
-24.5,136.5,0,0,0.0124,-9999,0
-24.5,137.5,0,0,0.0124,-9999,0
-24.5,138.5,0,0,0.0124,-9999,0
-24.5,139.5,0,0,0.0136,-9999,0
-24.5,140.5,0,0,0.0133,-9999,0
-24.5,141.5,0,0,0.0165,-9999,0
-24.5,142.5,0,0,0.0139,-9999,0
-24.5,143.5,6,0,0.0399,0.764,0
-24.5,144.5,11,0,0.00243,0.254,2
-24.5,145.5,6,0,0.017,0.824,4
-24.5,146.5,47,1,0.0062,0.616,2
-24.5,147.5,76,0,0.0145,0.49,3
-24.5,148.5,66,0,0.0127,0.624,3
-24.5,149.5,35,1,0.00679,0.658,3
-24.5,150.5,53,0,0.0226,0.51,3
-24.5,151.5,91,0,0.0282,0.869,4
-24.5,152.5,7,0,0.0219,0.837,4
-24.5,153.5,0,0,0.0126,-9999,0
-23.5,-69.5,0,0,0.023,-9999,0
-23.5,-66.5,0,0,0.0211,-9999,0
-23.5,-65.5,0,0,0.0253,-9999,0
-23.5,-64.5,177,1,0.00918,0.258,3
-23.5,-63.5,50,0,0.00311,0.134,3
-23.5,-62.5,26,1,0.00458,0.198,3
-23.5,-61.5,76,1,0.0118,0.447,3
-23.5,-60.5,103,1,0.00686,0.148,3
-23.5,-59.5,115,0,0.0119,0.252,3
-23.5,-58.5,154,0,0.0234,0.449,3
-23.5,-57.5,191,0,0.0499,0.579,3
-23.5,-56.5,164,1,0.0294,0.619,3
-23.5,-55.5,88,0,0.023,0.529,3
-23.5,-54.5,36,1,0.0063,0.24,3
